Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_10,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,4,start,2016-01-04 09:05:18.281924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Create Application,Application,6,complete,2016-01-04 09:06:27.913924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Concept,Application,7,start,2016-01-04 09:06:27.913924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Concept,Application,8,complete,2016-01-04 09:09:40.617924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_101,A_Accepted,Application,9,start,2016-01-04 09:09:40.617924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Create Application,Application,11,start,2016-01-04 09:13:28.067396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Accepted,Application,10,complete,2016-01-04 09:14:12.848924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_102,O_Create Offer,Application,14,start,2016-01-04 09:14:12.848924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_101,A_Create Application,Application,16,start,2016-01-04 09:15:44.787028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,13,complete,2016-01-04 09:16:43.066396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,19,start,2016-01-04 09:16:43.066396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,21,start,2016-01-04 09:20:29.167152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,23,complete,2016-01-04 09:20:50.518152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_3,W_Handle leads,Application,24,start,2016-01-04 09:20:50.518152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,3,complete,2016-01-04 09:21:47.465000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Submitted,Application,26,suspend,2016-01-04 09:21:47.465000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_3,W_Handle leads,Application,25,complete,2016-01-04 09:21:49.518152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,27,start,2016-01-04 09:21:49.518152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,28,complete,2016-01-04 09:23:09.192152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,29,start,2016-01-04 09:23:09.192152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,32,resume,2016-01-04 09:29:13.895396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,20,complete,2016-01-04 09:29:13.895396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,31,start,2016-01-04 09:29:13.895396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,34,complete,2016-01-04 09:29:26.951396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,35,start,2016-01-04 09:29:26.951396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,36,complete,2016-01-04 09:31:12.922396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,O_Create Offer,Application,37,start,2016-01-04 09:31:12.922396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,39,start,2016-01-04 09:35:17.827141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_102,O_Create Offer,Application,15,complete,2016-01-04 09:35:21.086924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_102,O_Created,Application,42,start,2016-01-04 09:35:21.086924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Accepted,Application,30,complete,2016-01-04 09:39:07.250152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_143,W_Complete application,Application,44,start,2016-01-04 09:39:07.250152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_104,O_Create Offer,Application,38,complete,2016-01-04 09:40:30.003396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_100,O_Created,Application,46,start,2016-01-04 09:40:30.003396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,18,complete,2016-01-04 09:42:17.747028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Submitted,Application,48,suspend,2016-01-04 09:42:17.747028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,41,complete,2016-01-04 09:43:15.003141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_143,W_Complete application,Application,45,complete,2016-01-04 09:44:44.250152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_106,O_Sent (mail and online),Application,50,start,2016-01-04 09:44:44.250152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,53,resume,2016-01-04 09:46:58.455396,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,33,complete,2016-01-04 09:46:58.455396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,52,start,2016-01-04 09:46:58.455396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,56,start,2016-01-04 09:50:19.116757,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_106,O_Sent (mail and online),Application,51,complete,2016-01-04 09:51:08.331152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_106,A_Complete,Application,59,start,2016-01-04 09:51:08.331152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,61,start,2016-01-04 09:51:12.489926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_100,O_Created,Application,47,complete,2016-01-04 09:51:16.923396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,64,start,2016-01-04 09:51:16.923396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,66,start,2016-01-04 09:52:44.853922,Car,New credit,8,450000.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,68,complete,2016-01-04 09:52:47.695922,Car,New credit,8,450000.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,70,start,2016-01-04 09:53:05.868593,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,72,complete,2016-01-04 09:55:26.406593,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_109,A_Submitted,Application,73,suspend,2016-01-04 09:55:26.406593,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,74,start,2016-01-04 09:56:57.044944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,63,complete,2016-01-04 09:56:59.662926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,78,start,2016-01-04 09:57:09.108185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_11,A_Create Application,Application,81,start,2016-01-04 10:01:11.847289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_54,W_Handle leads,Application,49,start,2016-01-04 10:01:17.003141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,86,resume,2016-01-04 10:01:32.514396,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,54,complete,2016-01-04 10:01:32.514396,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_2,W_Handle leads,Application,85,start,2016-01-04 10:01:32.514396,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,55,complete,2016-01-04 10:01:35.982396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,89,start,2016-01-04 10:01:35.982396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,80,complete,2016-01-04 10:01:51.720185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_107,A_Submitted,Application,91,suspend,2016-01-04 10:01:51.720185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_54,W_Handle leads,Application,84,complete,2016-01-04 10:02:17.003141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_14,A_Concept,Application,92,start,2016-01-04 10:02:17.003141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_2,W_Handle leads,Application,88,complete,2016-01-04 10:02:37.514396,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_113,A_Concept,Application,94,start,2016-01-04 10:02:37.514396,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,76,complete,2016-01-04 10:03:13.243944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_71,W_Handle leads,Application,96,start,2016-01-04 10:03:13.243944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_102,O_Created,Application,43,complete,2016-01-04 10:03:59.545924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_21,O_Sent (mail and online),Application,98,start,2016-01-04 10:03:59.545924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_71,W_Handle leads,Application,97,complete,2016-01-04 10:05:03.243944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_15,A_Concept,Application,100,start,2016-01-04 10:05:03.243944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,58,complete,2016-01-04 10:06:29.412757,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_46,A_Concept,Application,102,start,2016-01-04 10:06:29.412757,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,104,start,2016-01-04 10:07:26.747174,Home improvement,New credit,13,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,90,complete,2016-01-04 10:09:10.002396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_109,O_Create Offer,Application,107,start,2016-01-04 10:09:10.002396,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,109,start,2016-01-04 10:09:23.580945,Car,New credit,14,0.0,0 days,,,,,,,,
,User_21,O_Sent (mail and online),Application,99,complete,2016-01-04 10:09:46.369924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_20,A_Complete,Application,112,start,2016-01-04 10:09:46.369924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_11,A_Create Application,Application,83,complete,2016-01-04 10:10:53.907289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_44,W_Handle leads,Application,114,start,2016-01-04 10:10:53.907289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,106,complete,2016-01-04 10:11:35.550174,Home improvement,New credit,13,0.0,0 days,,,,,,,,
