Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_10,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,4,start,2016-01-04 09:03:47.766487,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,7,start,2016-01-04 09:03:58.213682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,9,complete,2016-01-04 09:05:38.934682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,10,start,2016-01-04 09:05:38.934682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,6,complete,2016-01-04 09:08:52.460487,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,12,start,2016-01-04 09:08:52.460487,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,14,start,2016-01-04 09:09:15.491598,"Other, see explanation",New credit,3,450000.0,0 days,,,,,,,,
,User_101,A_Concept,Application,11,complete,2016-01-04 09:11:34.011682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,17,start,2016-01-04 09:11:34.011682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,19,start,2016-01-04 09:13:02.784143,Home improvement,New credit,4,450000.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,21,complete,2016-01-04 09:14:19.613143,Home improvement,New credit,4,450000.0,0 days,,,,,,,,
,User_101,A_Concept,Application,22,start,2016-01-04 09:14:19.613143,Home improvement,New credit,4,450000.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,24,start,2016-01-04 09:16:39.680973,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,13,complete,2016-01-04 09:17:18.582487,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_107,A_Accepted,Application,27,start,2016-01-04 09:17:18.582487,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,29,start,2016-01-04 09:19:19.154514,Car,New credit,6,450000.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,18,complete,2016-01-04 09:20:50.049682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_143,W_Complete application,Application,32,start,2016-01-04 09:20:50.049682,Unknown,Limit raise,2,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,34,start,2016-01-04 09:20:50.219149,Home improvement,New credit,7,450000.0,0 days,,,,,,,,
,User_101,A_Concept,Application,23,complete,2016-01-04 09:21:01.791143,Home improvement,New credit,4,450000.0,0 days,,,,,,,,
,User_109,A_Accepted,Application,37,start,2016-01-04 09:21:01.791143,Home improvement,New credit,4,450000.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,3,complete,2016-01-04 09:23:41.598000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Concept,Application,39,start,2016-01-04 09:23:41.598000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,36,complete,2016-01-04 09:24:33.920149,Home improvement,New credit,7,450000.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,41,start,2016-01-04 09:24:33.920149,Home improvement,New credit,7,450000.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,42,complete,2016-01-04 09:24:41.920149,Home improvement,New credit,7,450000.0,0 days,,,,,,,,
,User_101,A_Concept,Application,43,start,2016-01-04 09:24:41.920149,Home improvement,New credit,7,450000.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,45,start,2016-01-04 09:27:14.276662,Home improvement,New credit,8,0.0,0 days,,,,,,,,
,User_11,A_Create Application,Application,48,start,2016-01-04 09:29:35.934422,Home improvement,New credit,9,450000.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,26,complete,2016-01-04 09:29:43.076973,Home improvement,New credit,5,0.0,0 days,,,,,,,,
