Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_10,A_Create Application,Application,4,start,2016-01-04 09:02:16.719632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,complete,2016-01-04 09:03:26.351632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_100,A_Concept,Application,7,start,2016-01-04 09:03:26.351632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_100,A_Concept,Application,8,complete,2016-01-04 09:06:39.055632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_101,A_Accepted,Application,9,start,2016-01-04 09:06:39.055632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_101,A_Accepted,Application,10,complete,2016-01-04 09:11:11.286632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_102,O_Create Offer,Application,11,start,2016-01-04 09:11:11.286632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_102,O_Create Offer,Application,12,complete,2016-01-04 09:14:26.285632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_104,O_Created,Application,13,start,2016-01-04 09:14:26.285632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_106,A_Create Application,Application,15,start,2016-01-04 09:17:18.009248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,18,start,2016-01-04 09:18:11.382417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:21:47.465000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,A_Submitted,Application,21,start,2016-01-04 09:21:47.465000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,A_Submitted,Application,22,complete,2016-01-04 09:22:08.816000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,W_Handle leads,Application,23,start,2016-01-04 09:22:08.816000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_10,A_Create Application,Application,25,start,2016-01-04 09:22:14.121521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,24,complete,2016-01-04 09:22:24.816000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,A_Concept,Application,28,start,2016-01-04 09:22:24.816000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,A_Concept,Application,29,complete,2016-01-04 09:22:37.872000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_101,A_Accepted,Application,30,start,2016-01-04 09:22:37.872000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_10,A_Create Application,Application,27,complete,2016-01-04 09:23:33.795521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_102,W_Handle leads,Application,32,start,2016-01-04 09:23:33.795521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_101,A_Accepted,Application,31,complete,2016-01-04 09:24:23.843000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_109,O_Create Offer,Application,34,start,2016-01-04 09:24:23.843000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_102,W_Handle leads,Application,33,complete,2016-01-04 09:24:39.795521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_11,A_Concept,Application,36,start,2016-01-04 09:24:39.795521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_112,A_Create Application,Application,38,start,2016-01-04 09:29:10.676949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_107,A_Create Application,Application,20,complete,2016-01-04 09:30:42.211417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_112,A_Create Application,Application,40,complete,2016-01-04 09:32:15.163949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_113,A_Concept,Application,42,start,2016-01-04 09:32:15.163949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_115,A_Create Application,Application,44,start,2016-01-04 09:35:06.114077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_116,A_Create Application,Application,47,start,2016-01-04 09:35:15.768190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_104,O_Created,Application,14,complete,2016-01-04 09:35:34.523632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_117,O_Sent (mail and online),Application,50,start,2016-01-04 09:35:34.523632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_11,A_Concept,Application,37,complete,2016-01-04 09:37:18.278521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_119,A_Accepted,Application,52,start,2016-01-04 09:37:18.278521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_12,A_Create Application,Application,54,start,2016-01-04 09:38:49.067681,Car,New credit,8,4987231463679334.0,0 days,,,,,,,,
,User_109,O_Create Offer,Application,35,complete,2016-01-04 09:39:32.342000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_120,O_Created,Application,57,start,2016-01-04 09:39:32.342000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_121,A_Create Application,Application,59,start,2016-01-04 09:41:01.669656,Unknown,New credit,9,-0.0,0 days,,,,,,,,
,User_115,A_Create Application,Application,46,complete,2016-01-04 09:41:30.195077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,62,start,2016-01-04 09:41:30.195077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,63,complete,2016-01-04 09:41:33.037077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,64,start,2016-01-04 09:42:07.037077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,66,start,2016-01-04 09:42:09.531830,Existing loan takeover,New credit,10,6.139684184758594e+96,0 days,,,,,,,,
,User_106,A_Create Application,Application,17,complete,2016-01-04 09:43:50.969248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_104,W_Handle leads,Application,69,start,2016-01-04 09:43:50.969248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,65,complete,2016-01-04 09:44:32.037077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,71,start,2016-01-04 09:44:32.037077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_120,O_Created,Application,58,complete,2016-01-04 09:45:19.515000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_107,O_Sent (mail and online),Application,73,start,2016-01-04 09:45:19.515000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_102,A_Create Application,Application,68,complete,2016-01-04 09:46:52.143830,Existing loan takeover,New credit,10,6.139684184758594e+96,0 days,,,,,,,,
,User_109,A_Concept,Application,75,start,2016-01-04 09:46:52.143830,Existing loan takeover,New credit,10,6.139684184758594e+96,0 days,,,,,,,,
,User_11,A_Create Application,Application,77,start,2016-01-04 09:47:22.406613,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_104,W_Handle leads,Application,70,complete,2016-01-04 09:47:56.969248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_112,A_Concept,Application,80,start,2016-01-04 09:47:56.969248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_115,W_Handle leads,Application,41,start,2016-01-04 09:48:44.211417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_120,A_Create Application,Application,83,start,2016-01-04 09:49:02.222237,Existing loan takeover,New credit,12,5.025678232632856e+51,0 days,,,,,,,,
,User_112,A_Concept,Application,81,complete,2016-01-04 09:49:12.455248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_122,A_Accepted,Application,86,start,2016-01-04 09:49:12.455248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_116,A_Create Application,Application,49,complete,2016-01-04 09:49:49.827190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_123,A_Concept,Application,88,start,2016-01-04 09:49:49.827190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_113,A_Concept,Application,43,complete,2016-01-04 09:50:09.382949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_124,A_Accepted,Application,90,start,2016-01-04 09:50:09.382949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_117,O_Sent (mail and online),Application,51,complete,2016-01-04 09:50:12.050632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_125,O_Sent (mail and online),Application,92,start,2016-01-04 09:50:12.050632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_11,A_Create Application,Application,79,complete,2016-01-04 09:52:16.596613,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_126,W_Handle leads,Application,94,start,2016-01-04 09:52:16.596613,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_127,A_Create Application,Application,96,start,2016-01-04 09:52:17.489306,Home improvement,New credit,13,3.139226911224949e+29,0 days,,,,,,,,
,User_115,W_Handle leads,Application,82,complete,2016-01-04 09:52:22.211417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_129,A_Concept,Application,99,start,2016-01-04 09:52:22.211417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_126,W_Handle leads,Application,95,complete,2016-01-04 09:52:49.596613,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_13,A_Concept,Application,101,start,2016-01-04 09:52:49.596613,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_122,A_Accepted,Application,87,complete,2016-01-04 09:53:03.696248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_130,W_Complete application,Application,103,start,2016-01-04 09:53:03.696248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_119,A_Accepted,Application,53,complete,2016-01-04 09:53:28.574521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_131,W_Complete application,Application,105,start,2016-01-04 09:53:28.574521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,72,complete,2016-01-04 09:54:14.097077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_132,A_Accepted,Application,107,start,2016-01-04 09:54:14.097077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_109,A_Concept,Application,76,complete,2016-01-04 09:54:26.163830,Existing loan takeover,New credit,10,6.139684184758594e+96,0 days,,,,,,,,
,User_134,A_Accepted,Application,109,start,2016-01-04 09:54:26.163830,Existing loan takeover,New credit,10,6.139684184758594e+96,0 days,,,,,,,,
,User_125,O_Sent (mail and online),Application,93,complete,2016-01-04 09:54:59.114632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_137,A_Complete,Application,111,start,2016-01-04 09:54:59.114632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
