Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,4,start,2016-01-04 09:05:17.277916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,7,start,2016-01-04 09:07:56.751457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,10,start,2016-01-04 09:09:27.816092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,9,complete,2016-01-04 09:09:37.472457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,13,start,2016-01-04 09:09:37.472457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,complete,2016-01-04 09:10:21.971916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_10,A_Concept,Application,15,start,2016-01-04 09:10:21.971916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,17,start,2016-01-04 09:11:31.255548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_101,A_Create Application,Application,12,complete,2016-01-04 09:15:22.893092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,20,start,2016-01-04 09:15:22.893092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,21,complete,2016-01-04 09:16:39.722092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Accepted,Application,22,start,2016-01-04 09:16:39.722092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,24,start,2016-01-04 09:17:57.263800,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,14,complete,2016-01-04 09:18:03.594457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,27,start,2016-01-04 09:18:03.594457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,19,complete,2016-01-04 09:20:47.293548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_102,A_Submitted,Application,29,suspend,2016-01-04 09:20:47.293548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_102,A_Create Application,Application,30,start,2016-01-04 09:22:43.886487,Car,New credit,6,39.6,0 days,,,,,,,,
,User_101,A_Accepted,Application,23,complete,2016-01-04 09:23:21.900092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_101,O_Create Offer,Application,33,start,2016-01-04 09:23:21.900092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
