Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,4,start,2016-01-04 09:00:00.045491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,7,start,2016-01-04 09:00:38.577371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,10,start,2016-01-04 09:02:00.551638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,13,start,2016-01-04 09:07:08.364742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,15,complete,2016-01-04 09:07:24.807742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,16,start,2016-01-04 09:07:24.807742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:09:44.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,17,complete,2016-01-04 09:09:52.113742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_106,A_Accepted,Application,19,start,2016-01-04 09:09:52.113742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_107,W_Handle leads,Application,18,start,2016-01-04 09:10:27.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,complete,2016-01-04 09:10:39.282491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_109,A_Concept,Application,22,start,2016-01-04 09:10:39.282491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_11,A_Create Application,Application,24,start,2016-01-04 09:10:44.457340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_11,A_Create Application,Application,26,complete,2016-01-04 09:11:54.228340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,27,start,2016-01-04 09:11:54.228340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,28,complete,2016-01-04 09:12:02.012340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_112,A_Concept,Application,29,start,2016-01-04 09:12:02.012340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_107,W_Handle leads,Application,21,complete,2016-01-04 09:12:35.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_113,A_Concept,Application,31,start,2016-01-04 09:12:35.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_106,A_Accepted,Application,20,complete,2016-01-04 09:15:12.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_115,W_Complete application,Application,33,start,2016-01-04 09:15:12.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,9,complete,2016-01-04 09:19:18.560371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,35,start,2016-01-04 09:19:18.560371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,36,complete,2016-01-04 09:21:17.394371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_116,W_Handle leads,Application,37,start,2016-01-04 09:21:17.394371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_116,W_Handle leads,Application,38,complete,2016-01-04 09:22:22.394371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_117,A_Concept,Application,39,start,2016-01-04 09:22:22.394371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_119,A_Create Application,Application,41,start,2016-01-04 09:24:41.520748,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_12,A_Create Application,Application,44,start,2016-01-04 09:24:52.565062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_115,W_Complete application,Application,34,complete,2016-01-04 09:24:57.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_118,O_Sent (mail and online),Application,47,start,2016-01-04 09:24:57.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_117,A_Concept,Application,40,complete,2016-01-04 09:28:24.342371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_120,A_Accepted,Application,49,start,2016-01-04 09:28:24.342371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_12,A_Create Application,Application,46,complete,2016-01-04 09:28:38.814062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_121,W_Handle leads,Application,51,start,2016-01-04 09:28:38.814062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_122,A_Create Application,Application,53,start,2016-01-04 09:30:17.896402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_113,A_Concept,Application,32,complete,2016-01-04 09:31:10.056000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_123,A_Accepted,Application,56,start,2016-01-04 09:31:10.056000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_124,A_Create Application,Application,58,start,2016-01-04 09:31:18.059460,"Other, see explanation",New credit,9,3.42038635313198e+25,0 days,,,,,,,,
,User_122,A_Create Application,Application,55,complete,2016-01-04 09:32:07.381402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_1,A_Submitted,Application,61,start,2016-01-04 09:32:07.381402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_120,A_Accepted,Application,50,complete,2016-01-04 09:33:29.767371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_125,O_Create Offer,Application,63,start,2016-01-04 09:33:29.767371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_109,A_Concept,Application,23,complete,2016-01-04 09:33:35.809491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_126,A_Accepted,Application,65,start,2016-01-04 09:33:35.809491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_121,W_Handle leads,Application,52,complete,2016-01-04 09:34:09.814062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_127,A_Concept,Application,67,start,2016-01-04 09:34:09.814062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_125,O_Create Offer,Application,64,complete,2016-01-04 09:34:46.849371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_129,O_Created,Application,69,start,2016-01-04 09:34:46.849371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_118,O_Sent (mail and online),Application,48,complete,2016-01-04 09:35:23.216742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_13,A_Complete,Application,71,start,2016-01-04 09:35:23.216742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_112,A_Concept,Application,30,complete,2016-01-04 09:38:11.715340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_130,A_Accepted,Application,73,start,2016-01-04 09:38:11.715340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_127,A_Concept,Application,68,complete,2016-01-04 09:39:57.532062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_131,A_Accepted,Application,75,start,2016-01-04 09:39:57.532062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,12,complete,2016-01-04 09:42:37.665638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Submitted,Application,77,suspend,2016-01-04 09:42:37.665638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_130,A_Accepted,Application,74,complete,2016-01-04 09:43:37.306340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_132,O_Create Offer,Application,78,start,2016-01-04 09:43:37.306340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_129,O_Created,Application,70,complete,2016-01-04 09:46:11.895371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_134,O_Sent (mail and online),Application,80,start,2016-01-04 09:46:11.895371,Car,New credit,2,0.0,0 days,,,,,,,,
