Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:01:09.632000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,A_Concept,Application,4,start,2016-01-04 09:01:09.632000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,start,2016-01-04 09:02:16.719632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_1,A_Concept,Application,5,complete,2016-01-04 09:05:41.863000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,A_Accepted,Application,9,start,2016-01-04 09:05:41.863000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,A_Create Application,Application,11,start,2016-01-04 09:17:18.009248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,14,start,2016-01-04 09:18:11.382417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,10,complete,2016-01-04 09:18:12.692000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,O_Create Offer,Application,17,start,2016-01-04 09:18:12.692000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_1,A_Create Application,Application,13,complete,2016-01-04 09:18:37.683248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,19,start,2016-01-04 09:18:37.683248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,20,complete,2016-01-04 09:21:24.820248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,21,start,2016-01-04 09:21:24.820248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,22,complete,2016-01-04 09:21:39.820248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,23,start,2016-01-04 09:21:39.820248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,25,start,2016-01-04 09:22:14.121521,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,8,complete,2016-01-04 09:23:24.957632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_10,W_Handle leads,Application,28,start,2016-01-04 09:23:24.957632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_10,W_Handle leads,Application,29,complete,2016-01-04 09:24:58.957632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_10,A_Concept,Application,30,start,2016-01-04 09:24:58.957632,Caravan / Camper,New credit,1,376.4,0 days,,,,,,,,
,User_101,A_Create Application,Application,16,complete,2016-01-04 09:27:02.457417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_104,W_Handle leads,Application,32,start,2016-01-04 09:27:02.457417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_100,O_Create Offer,Application,18,complete,2016-01-04 09:28:05.861000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,O_Created,Application,34,start,2016-01-04 09:28:05.861000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_101,A_Create Application,Application,36,start,2016-01-04 09:29:10.676949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_101,A_Create Application,Application,38,complete,2016-01-04 09:29:20.661949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_101,A_Concept,Application,39,start,2016-01-04 09:29:20.661949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_106,A_Create Application,Application,41,start,2016-01-04 09:35:06.114077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,44,start,2016-01-04 09:35:15.768190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,46,complete,2016-01-04 09:36:31.254190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,W_Handle leads,Application,47,start,2016-01-04 09:36:31.254190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_104,W_Handle leads,Application,33,complete,2016-01-04 09:37:38.457417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,49,start,2016-01-04 09:37:38.457417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,51,start,2016-01-04 09:38:49.067681,Car,New credit,8,4987231463679334.0,0 days,,,,,,,,
,User_107,W_Handle leads,Application,48,complete,2016-01-04 09:39:26.254190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,A_Concept,Application,54,start,2016-01-04 09:39:26.254190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,24,complete,2016-01-04 09:39:34.039248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_11,A_Accepted,Application,56,start,2016-01-04 09:39:34.039248,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,58,start,2016-01-04 09:41:01.669656,Unknown,New credit,9,-0.0,0 days,,,,,,,,
,User_112,A_Create Application,Application,61,start,2016-01-04 09:42:09.531830,Existing loan takeover,New credit,10,6.139684184758594e+96,0 days,,,,,,,,
,User_106,A_Create Application,Application,43,complete,2016-01-04 09:42:40.134077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,64,start,2016-01-04 09:42:40.134077,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_107,A_Concept,Application,55,complete,2016-01-04 09:43:35.057190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,A_Accepted,Application,66,start,2016-01-04 09:43:35.057190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,40,complete,2016-01-04 09:45:55.779949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_101,A_Accepted,Application,68,start,2016-01-04 09:45:55.779949,Car,Limit raise,5,1.3100613978906679e+65,0 days,,,,,,,,
,User_113,A_Create Application,Application,70,start,2016-01-04 09:47:22.406613,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_100,O_Created,Application,35,complete,2016-01-04 09:47:40.028000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,73,start,2016-01-04 09:47:40.028000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_115,A_Create Application,Application,75,start,2016-01-04 09:49:02.222237,Existing loan takeover,New credit,12,5.025678232632856e+51,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,74,complete,2016-01-04 09:49:11.147000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,78,start,2016-01-04 09:49:11.147000,Existing loan takeover,New credit,0,7.089612009070264e+18,0 days,,,,,,,,
,User_116,A_Create Application,Application,80,start,2016-01-04 09:52:17.489306,Home improvement,New credit,13,3.139226911224949e+29,0 days,,,,,,,,
,User_107,A_Accepted,Application,67,complete,2016-01-04 09:52:20.206190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,W_Complete application,Application,83,start,2016-01-04 09:52:20.206190,Car,New credit,7,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,50,complete,2016-01-04 09:55:42.632417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,85,start,2016-01-04 09:55:42.632417,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,60,complete,2016-01-04 09:55:52.438656,Unknown,New credit,9,-0.0,0 days,,,,,,,,
