Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,4,start,2016-01-04 09:00:00.045491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,7,start,2016-01-04 09:00:38.577371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,10,start,2016-01-04 09:02:00.551638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,13,start,2016-01-04 09:07:08.364742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,15,complete,2016-01-04 09:07:24.807742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,A_Concept,Application,16,start,2016-01-04 09:07:24.807742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:09:44.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_102,A_Concept,Application,17,complete,2016-01-04 09:09:52.113742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,A_Accepted,Application,19,start,2016-01-04 09:09:52.113742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,18,start,2016-01-04 09:10:27.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,complete,2016-01-04 09:10:39.282491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_10,A_Concept,Application,22,start,2016-01-04 09:10:39.282491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_104,A_Create Application,Application,24,start,2016-01-04 09:10:44.457340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,21,complete,2016-01-04 09:10:55.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,27,start,2016-01-04 09:10:55.623000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_102,A_Accepted,Application,20,complete,2016-01-04 09:15:12.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,W_Complete application,Application,29,start,2016-01-04 09:15:12.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,9,complete,2016-01-04 09:19:18.560371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,31,start,2016-01-04 09:19:18.560371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,32,complete,2016-01-04 09:21:17.835371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,33,start,2016-01-04 09:21:17.835371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,35,start,2016-01-04 09:24:41.520748,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_107,A_Create Application,Application,38,start,2016-01-04 09:24:52.565062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_102,W_Complete application,Application,30,complete,2016-01-04 09:26:08.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,O_Sent (mail and online),Application,41,start,2016-01-04 09:26:08.759742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,40,complete,2016-01-04 09:27:05.326062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_107,A_Submitted,Application,43,suspend,2016-01-04 09:27:05.326062,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,45,resume,2016-01-04 09:29:30.056000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,28,complete,2016-01-04 09:29:30.056000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_107,A_Accepted,Application,44,start,2016-01-04 09:29:30.056000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,48,start,2016-01-04 09:30:17.896402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_100,A_Accepted,Application,34,complete,2016-01-04 09:30:36.606371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_100,W_Complete application,Application,51,start,2016-01-04 09:30:36.606371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_11,A_Create Application,Application,53,start,2016-01-04 09:31:18.059460,"Other, see explanation",New credit,9,3.42038635313198e+25,0 days,,,,,,,,
,User_11,A_Create Application,Application,55,complete,2016-01-04 09:33:07.544460,"Other, see explanation",New credit,9,3.42038635313198e+25,0 days,,,,,,,,
,User_11,A_Submitted,Application,56,suspend,2016-01-04 09:33:07.544460,"Other, see explanation",New credit,9,3.42038635313198e+25,0 days,,,,,,,,
,User_10,A_Concept,Application,23,complete,2016-01-04 09:33:35.809491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_10,A_Accepted,Application,57,start,2016-01-04 09:33:35.809491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_102,O_Sent (mail and online),Application,42,complete,2016-01-04 09:33:55.071742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,O_Sent (mail and online),Application,59,start,2016-01-04 09:33:55.071742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_109,A_Create Application,Application,50,complete,2016-01-04 09:34:04.145402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_109,A_Concept,Application,61,start,2016-01-04 09:34:04.145402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_104,A_Create Application,Application,26,complete,2016-01-04 09:36:54.160340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,63,start,2016-01-04 09:36:54.160340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_100,W_Complete application,Application,52,complete,2016-01-04 09:37:38.606371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,65,start,2016-01-04 09:37:38.606371,Car,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,68,resume,2016-01-04 09:37:41.888000,"Other, see explanation",New credit,9,3.42038635313198e+25,0 days,,,,,,,,
,User_1,A_Submitted,Application,46,complete,2016-01-04 09:37:41.888000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_11,W_Handle leads,Application,67,start,2016-01-04 09:37:41.888000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_104,A_Concept,Application,64,complete,2016-01-04 09:38:11.242340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,71,start,2016-01-04 09:38:11.242340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_11,W_Handle leads,Application,70,complete,2016-01-04 09:39:31.888000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_11,A_Concept,Application,73,start,2016-01-04 09:39:31.888000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,12,complete,2016-01-04 09:42:37.665638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,75,start,2016-01-04 09:42:37.665638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,72,complete,2016-01-04 09:43:36.833340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,76,complete,2016-01-04 09:44:26.233638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_101,A_Accepted,Application,78,start,2016-01-04 09:44:26.233638,Existing loan takeover,New credit,3,0.0,0 days,,,,,,,,
,User_11,A_Concept,Application,74,complete,2016-01-04 09:45:19.453000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_104,A_Accepted,Application,80,start,2016-01-04 09:45:19.453000,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
