Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:05:04.694000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,4,start,2016-01-04 09:05:04.694000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,start,2016-01-04 09:05:17.277916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,9,start,2016-01-04 09:07:56.751457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_100,A_Create Application,Application,11,complete,2016-01-04 09:09:13.580457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,12,start,2016-01-04 09:09:13.580457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,14,start,2016-01-04 09:09:27.816092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,5,complete,2016-01-04 09:10:59.771000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_102,A_Accepted,Application,17,start,2016-01-04 09:10:59.771000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,19,start,2016-01-04 09:11:31.255548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_1,A_Create Application,Application,21,complete,2016-01-04 09:12:09.218548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_1,A_Concept,Application,22,start,2016-01-04 09:12:09.218548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_102,A_Accepted,Application,18,complete,2016-01-04 09:14:25.658000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_102,W_Complete application,Application,24,start,2016-01-04 09:14:25.658000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,23,complete,2016-01-04 09:17:31.904548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_104,A_Accepted,Application,26,start,2016-01-04 09:17:31.904548,Home improvement,New credit,4,4.1552987827875685e+40,0 days,,,,,,,,
,User_1,A_Create Application,Application,28,start,2016-01-04 09:17:57.263800,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_102,W_Complete application,Application,25,complete,2016-01-04 09:22:13.658000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_102,O_Sent (mail and online),Application,31,start,2016-01-04 09:22:13.658000,Unknown,New credit,0,0.0,0 days,,,,,,,,
,User_100,A_Concept,Application,13,complete,2016-01-04 09:22:16.976457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,33,start,2016-01-04 09:22:16.976457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,35,start,2016-01-04 09:22:43.886487,Car,New credit,6,39.6,0 days,,,,,,,,
,User_107,A_Create Application,Application,38,start,2016-01-04 09:24:04.972061,Home improvement,New credit,7,1.6892705528330545e+20,0 days,,,,,,,,
,User_106,A_Create Application,Application,37,complete,2016-01-04 09:26:08.450487,Car,New credit,6,39.6,0 days,,,,,,,,
,User_106,A_Concept,Application,41,start,2016-01-04 09:26:08.450487,Car,New credit,6,39.6,0 days,,,,,,,,
,User_101,A_Create Application,Application,16,complete,2016-01-04 09:26:55.968092,"Other, see explanation",New credit,3,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,8,complete,2016-01-04 09:27:14.515916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,44,start,2016-01-04 09:27:14.515916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,45,complete,2016-01-04 09:27:35.515916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_10,A_Concept,Application,46,start,2016-01-04 09:27:35.515916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,48,start,2016-01-04 09:28:36.087085,Home improvement,New credit,8,4335094239685276.0,0 days,,,,,,,,
,User_10,A_Concept,Application,47,complete,2016-01-04 09:29:09.262916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_10,A_Accepted,Application,51,start,2016-01-04 09:29:09.262916,Home improvement,Limit raise,1,0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,34,complete,2016-01-04 09:30:14.485457,Unknown,Limit raise,2,-0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,40,complete,2016-01-04 09:31:02.470061,Home improvement,New credit,7,1.6892705528330545e+20,0 days,,,,,,,,
,User_107,A_Submitted,Application,54,suspend,2016-01-04 09:31:02.470061,Home improvement,New credit,7,1.6892705528330545e+20,0 days,,,,,,,,
