Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,4,start,2016-01-04 09:05:18.281924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,complete,2016-01-04 09:06:27.913924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Concept,Application,7,start,2016-01-04 09:06:27.913924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,A_Concept,Application,8,complete,2016-01-04 09:09:40.617924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_101,A_Accepted,Application,9,start,2016-01-04 09:09:40.617924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_102,A_Create Application,Application,11,start,2016-01-04 09:13:28.067396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Accepted,Application,10,complete,2016-01-04 09:14:12.848924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_104,O_Create Offer,Application,14,start,2016-01-04 09:14:12.848924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_106,A_Create Application,Application,16,start,2016-01-04 09:15:44.787028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,13,complete,2016-01-04 09:16:43.066396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_102,A_Submitted,Application,19,suspend,2016-01-04 09:16:43.066396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,20,start,2016-01-04 09:20:29.167152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,24,resume,2016-01-04 09:21:47.465000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:21:47.465000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,23,start,2016-01-04 09:21:47.465000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,26,complete,2016-01-04 09:23:03.465000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_102,A_Concept,Application,27,start,2016-01-04 09:23:03.465000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,25,complete,2016-01-04 09:28:26.405000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_109,W_Handle leads,Application,29,start,2016-01-04 09:28:26.405000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_109,W_Handle leads,Application,30,complete,2016-01-04 09:30:17.405000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_11,A_Concept,Application,31,start,2016-01-04 09:30:17.405000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_102,A_Concept,Application,28,complete,2016-01-04 09:31:54.540000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_112,A_Accepted,Application,33,start,2016-01-04 09:31:54.540000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,22,complete,2016-01-04 09:32:59.996152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_113,W_Handle leads,Application,35,start,2016-01-04 09:32:59.996152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_113,W_Handle leads,Application,36,complete,2016-01-04 09:33:29.996152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_115,A_Concept,Application,37,start,2016-01-04 09:33:29.996152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_116,A_Create Application,Application,39,start,2016-01-04 09:35:17.827141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_104,O_Create Offer,Application,15,complete,2016-01-04 09:35:21.086924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_117,O_Created,Application,42,start,2016-01-04 09:35:21.086924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_106,A_Create Application,Application,18,complete,2016-01-04 09:42:17.747028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_118,W_Handle leads,Application,44,start,2016-01-04 09:42:17.747028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_112,A_Accepted,Application,34,complete,2016-01-04 09:42:41.460000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_119,O_Create Offer,Application,46,start,2016-01-04 09:42:41.460000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_118,W_Handle leads,Application,45,complete,2016-01-04 09:43:29.747028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_12,A_Concept,Application,48,start,2016-01-04 09:43:29.747028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_119,O_Create Offer,Application,47,complete,2016-01-04 09:48:17.269000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_120,O_Created,Application,50,start,2016-01-04 09:48:17.269000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_120,O_Created,Application,51,complete,2016-01-04 09:48:20.111000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_121,O_Sent (mail and online),Application,52,start,2016-01-04 09:48:20.111000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_121,O_Sent (mail and online),Application,53,complete,2016-01-04 09:49:20.306000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_122,A_Complete,Application,54,start,2016-01-04 09:49:20.306000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_123,A_Create Application,Application,56,start,2016-01-04 09:50:19.116757,"Other, see explanation",New credit,6,0.0,0 days,,,,,,,,
,User_124,A_Create Application,Application,59,start,2016-01-04 09:51:12.489926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_115,A_Concept,Application,38,complete,2016-01-04 09:52:14.266152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_125,A_Accepted,Application,62,start,2016-01-04 09:52:14.266152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_126,A_Create Application,Application,64,start,2016-01-04 09:52:44.853922,Car,New credit,8,450000.0,0 days,,,,,,,,
,User_127,A_Create Application,Application,67,start,2016-01-04 09:53:05.868593,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_127,A_Create Application,Application,69,complete,2016-01-04 09:53:31.087593,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,70,start,2016-01-04 09:53:31.087593,Unknown,New credit,9,0.0,0 days,,,,,,,,
,User_125,A_Accepted,Application,63,complete,2016-01-04 09:54:34.804152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_10,W_Complete application,Application,72,start,2016-01-04 09:54:34.804152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_117,O_Created,Application,43,complete,2016-01-04 09:55:37.222924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,74,start,2016-01-04 09:55:37.222924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_102,A_Create Application,Application,76,start,2016-01-04 09:56:57.044944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,78,complete,2016-01-04 09:57:07.029944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_104,W_Handle leads,Application,79,start,2016-01-04 09:57:07.029944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_124,A_Create Application,Application,61,complete,2016-01-04 09:57:07.471926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,81,start,2016-01-04 09:57:07.471926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,83,start,2016-01-04 09:57:09.108185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_104,W_Handle leads,Application,80,complete,2016-01-04 09:57:40.029944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_109,A_Concept,Application,86,start,2016-01-04 09:57:40.029944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_11,A_Concept,Application,32,complete,2016-01-04 09:58:55.864000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_112,A_Accepted,Application,88,start,2016-01-04 09:58:55.864000,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_126,A_Create Application,Application,66,complete,2016-01-04 09:59:01.052922,Car,New credit,8,450000.0,0 days,,,,,,,,
,User_113,A_Concept,Application,90,start,2016-01-04 09:59:01.052922,Car,New credit,8,450000.0,0 days,,,,,,,,
,User_115,A_Create Application,Application,92,start,2016-01-04 10:01:11.847289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_10,W_Complete application,Application,73,complete,2016-01-04 10:01:18.804152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_117,O_Sent (mail and online),Application,95,start,2016-01-04 10:01:18.804152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_115,A_Create Application,Application,94,complete,2016-01-04 10:05:03.088289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_118,W_Handle leads,Application,97,start,2016-01-04 10:05:03.088289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_100,O_Sent (mail and online),Application,75,complete,2016-01-04 10:05:23.387924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_119,O_Sent (mail and online),Application,99,start,2016-01-04 10:05:23.387924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_120,A_Create Application,Application,101,start,2016-01-04 10:07:26.747174,Home improvement,New credit,13,0.0,0 days,,,,,,,,
,User_109,A_Concept,Application,87,complete,2016-01-04 10:08:32.547944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_121,A_Accepted,Application,104,start,2016-01-04 10:08:32.547944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_118,W_Handle leads,Application,98,complete,2016-01-04 10:09:14.088289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_124,A_Concept,Application,106,start,2016-01-04 10:09:14.088289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_125,A_Create Application,Application,108,start,2016-01-04 10:09:23.580945,Car,New credit,14,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,82,complete,2016-01-04 10:10:25.152926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_126,A_Accepted,Application,111,start,2016-01-04 10:10:25.152926,Car,New credit,7,0.0,0 days,,,,,,,,
,User_107,A_Create Application,Application,85,complete,2016-01-04 10:12:04.978185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_13,W_Handle leads,Application,113,start,2016-01-04 10:12:04.978185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_13,W_Handle leads,Application,114,complete,2016-01-04 10:12:34.978185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_130,A_Concept,Application,115,start,2016-01-04 10:12:34.978185,"Other, see explanation",New credit,11,0.0,0 days,,,,,,,,
,User_121,A_Accepted,Application,105,complete,2016-01-04 10:12:41.350944,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_117,O_Sent (mail and online),Application,96,complete,2016-01-04 10:14:35.886152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_131,O_Sent (mail and online),Application,118,start,2016-01-04 10:14:35.886152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_132,A_Create Application,Application,120,start,2016-01-04 10:16:07.266171,Home improvement,New credit,15,450000.0,0 days,,,,,,,,
,User_124,A_Concept,Application,107,complete,2016-01-04 10:17:06.763289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_134,A_Accepted,Application,123,start,2016-01-04 10:17:06.763289,Existing loan takeover,New credit,12,0.0,0 days,,,,,,,,
,User_116,A_Create Application,Application,41,complete,2016-01-04 10:17:36.746141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_137,W_Handle leads,Application,125,start,2016-01-04 10:17:36.746141,Car,Limit raise,5,0.0,0 days,,,,,,,,
,User_137,W_Handle leads,Application,126,complete,2016-01-04 10:18:10.746141,Car,Limit raise,5,0.0,0 days,,,,,,,,
