Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_1,A_Create Application,Application,1,start,2016-01-04 09:00:00.000000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,3,complete,2016-01-04 09:01:09.632000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,4,start,2016-01-04 09:01:09.632000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,6,start,2016-01-04 09:05:18.281924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_1,A_Concept,Application,5,complete,2016-01-04 09:05:41.863000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,9,start,2016-01-04 09:05:41.863000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,11,start,2016-01-04 09:13:28.067396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Create Application,Application,13,complete,2016-01-04 09:14:47.741396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,14,start,2016-01-04 09:14:47.741396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,16,start,2016-01-04 09:15:44.787028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_1,W_Handle leads,Application,15,complete,2016-01-04 09:17:58.741396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_1,A_Concept,Application,19,start,2016-01-04 09:17:58.741396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_100,A_Accepted,Application,10,complete,2016-01-04 09:18:12.692000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_100,O_Create Offer,Application,21,start,2016-01-04 09:18:12.692000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_102,A_Create Application,Application,23,start,2016-01-04 09:20:29.167152,Home improvement,Limit raise,4,0.0,0 days,,,,,,,,
,User_10,A_Create Application,Application,8,complete,2016-01-04 09:26:26.519924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_10,A_Submitted,Application,26,suspend,2016-01-04 09:26:26.519924,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_101,A_Create Application,Application,18,complete,2016-01-04 09:26:31.707028,Home improvement,New credit,3,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,29,resume,2016-01-04 09:26:47.027396,Caravan / Camper,New credit,1,5.8,0 days,,,,,,,,
,User_1,A_Concept,Application,20,complete,2016-01-04 09:26:47.027396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_10,A_Accepted,Application,28,start,2016-01-04 09:26:47.027396,Home improvement,New credit,2,0.0,0 days,,,,,,,,
,User_100,O_Create Offer,Application,22,complete,2016-01-04 09:30:51.175000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_100,O_Created,Application,32,start,2016-01-04 09:30:51.175000,Existing loan takeover,New credit,0,0.0,0 days,,,,,,,,
,User_101,A_Create Application,Application,34,start,2016-01-04 09:35:17.827141,Car,Limit raise,5,0.0,0 days,,,,,,,,
